,no_reuse,pair_index1,pair_index2,pair_date1,pair_date2,pair_text1,pair_text2
298,5,318,437,1855-07-19-seq-4.txt,1855-04-12-seq-4.txt,furnish good country atr ford room neat good order servant obedient ready wait friend,furnish good country af lords room neat good order servant obedient ready wait friend
299,5,318,455,1855-07-19-seq-4.txt,1855-03-08-seq-4.txt,furnish good country atr ford room neat good order servant obedient ready wait friend,furnish good asthe country afc fords room neat good order servant obedient ready wait friend
300,6,318,473,1855-07-19-seq-4.txt,1856-01-10-seq-4.txt,furnish good country atr ford room neat good order servant obedient ready wait friend,furnish a good country ford room neat good order servant obedient ready wait friend
301,4,318,483,1855-07-19-seq-4.txt,1855-12-27-seq-4.txt,furnish good country atr ford room neat good order servant obedient ready wait friend,furnish wih good country af fords room neat good order servant obedient ready wait frieud
302,4,318,495,1855-07-19-seq-4.txt,1855-02-15-seq-4.txt,furnish good country atr ford room neat good order servant obedient ready wait friend,furnish good country af fordsroom neat good order servant obedient ready wait friend
303,6,318,498,1855-07-19-seq-4.txt,1855-06-28-seq-4.txt,furnish good country atr ford room neat good order servant obedient ready wait friend,furnish good country af ford room neat good order servant obedient ready wait friend
304,3,318,500,1855-07-19-seq-4.txt,1855-06-21-seq-4.txt,furnish good country atr ford room neat good order servant obedient ready wait friend,befurnishe ih gond country af fords room reat ard good order servant obedient ready wait friend and
305,5,318,506,1855-07-19-seq-4.txt,1855-05-31-seq-4.txt,furnish good country atr ford room neat good order servant obedient ready wait friend,furnish good country af lord room neat good order servant obedient ready wait friend
306,4,318,513,1855-07-19-seq-4.txt,1855-07-05-seq-4.txt,furnish good country atr ford room neat good order servant obedient ready wait friend,furnish good country af fordsroom neat good order servant obedient ready wait friend
307,6,318,516,1855-07-19-seq-4.txt,1855-12-13-seq-4.txt,furnish good country atr ford room neat good order servant obedient ready wait friend,furnish good th country al ford room neat good order servant obedient ready wait friend nd
308,5,318,519,1855-07-19-seq-4.txt,1855-08-23-seq-4.txt,furnish good country atr ford room neat good order servant obedient ready wait friend,furnish good country af fords room neat good order servant obedient ready wait friend
309,6,318,559,1855-07-19-seq-4.txt,1855-10-04-seq-4.txt,furnish good country atr ford room neat good order servant obedient ready wait friend,furnish good country al ford room neat good order servant obedient ready wait friend
310,4,330,342,1855-11-08-seq-4.txt,1855-11-22-seq-4.txt,furnish good country af    ford room neat good order servant obedient ready wait friend,furnish good a3 couutrjr af fords room3 neat good order servant obedient ready wait friend
311,4,330,391,1855-11-08-seq-4.txt,1855-06-14-seq-4.txt,furnish good country af    ford room neat good order servant obedient ready wait friend,furnish aa good country af ford rooma neat good order servant obedient ready wait friend
312,5,330,437,1855-11-08-seq-4.txt,1855-04-12-seq-4.txt,furnish good country af    ford room neat good order servant obedient ready wait friend,furnish good country af lords room neat good order servant obedient ready wait friend
313,5,330,455,1855-11-08-seq-4.txt,1855-03-08-seq-4.txt,furnish good country af    ford room neat good order servant obedient ready wait friend,furnish good asthe country afc fords room neat good order servant obedient ready wait friend
314,6,330,473,1855-11-08-seq-4.txt,1856-01-10-seq-4.txt,furnish good country af    ford room neat good order servant obedient ready wait friend,furnish a good country ford room neat good order servant obedient ready wait friend
315,4,330,483,1855-11-08-seq-4.txt,1855-12-27-seq-4.txt,furnish good country af    ford room neat good order servant obedient ready wait friend,furnish wih good country af fords room neat good order servant obedient ready wait frieud
316,4,330,495,1855-11-08-seq-4.txt,1855-02-15-seq-4.txt,furnish good country af    ford room neat good order servant obedient ready wait friend,furnish good country af fordsroom neat good order servant obedient ready wait friend
317,10,330,498,1855-11-08-seq-4.txt,1855-06-28-seq-4.txt,furnish good country af    ford room neat good order servant obedient ready wait friend,furnish good country af ford room neat good order servant obedient ready wait friend
318,3,330,500,1855-11-08-seq-4.txt,1855-06-21-seq-4.txt,furnish good country af    ford room neat good order servant obedient ready wait friend,befurnishe ih gond country af fords room reat ard good order servant obedient ready wait friend and
319,5,330,506,1855-11-08-seq-4.txt,1855-05-31-seq-4.txt,furnish good country af    ford room neat good order servant obedient ready wait friend,furnish good country af lord room neat good order servant obedient ready wait friend
320,4,330,513,1855-11-08-seq-4.txt,1855-07-05-seq-4.txt,furnish good country af    ford room neat good order servant obedient ready wait friend,furnish good country af fordsroom neat good order servant obedient ready wait friend
321,6,330,516,1855-11-08-seq-4.txt,1855-12-13-seq-4.txt,furnish good country af    ford room neat good order servant obedient ready wait friend,furnish good th country al ford room neat good order servant obedient ready wait friend nd
322,5,330,519,1855-11-08-seq-4.txt,1855-08-23-seq-4.txt,furnish good country af    ford room neat good order servant obedient ready wait friend,furnish good country af fords room neat good order servant obedient ready wait friend
323,6,330,559,1855-11-08-seq-4.txt,1855-10-04-seq-4.txt,furnish good country af    ford room neat good order servant obedient ready wait friend,furnish good country al ford room neat good order servant obedient ready wait friend
324,4,342,391,1855-11-22-seq-4.txt,1855-06-14-seq-4.txt,furnish good a3 couutrjr af fords room3 neat good order servant obedient ready wait friend,furnish aa good country af ford rooma neat good order servant obedient ready wait friend
325,4,342,437,1855-11-22-seq-4.txt,1855-04-12-seq-4.txt,furnish good a3 couutrjr af fords room3 neat good order servant obedient ready wait friend,furnish good country af lords room neat good order servant obedient ready wait friend
326,4,342,455,1855-11-22-seq-4.txt,1855-03-08-seq-4.txt,furnish good a3 couutrjr af fords room3 neat good order servant obedient ready wait friend,furnish good asthe country afc fords room neat good order servant obedient ready wait friend
327,4,342,473,1855-11-22-seq-4.txt,1856-01-10-seq-4.txt,furnish good a3 couutrjr af fords room3 neat good order servant obedient ready wait friend,furnish a good country ford room neat good order servant obedient ready wait friend
328,3,342,483,1855-11-22-seq-4.txt,1855-12-27-seq-4.txt,furnish good a3 couutrjr af fords room3 neat good order servant obedient ready wait friend,furnish wih good country af fords room neat good order servant obedient ready wait frieud
329,4,342,495,1855-11-22-seq-4.txt,1855-02-15-seq-4.txt,furnish good a3 couutrjr af fords room3 neat good order servant obedient ready wait friend,furnish good country af fordsroom neat good order servant obedient ready wait friend
330,4,342,498,1855-11-22-seq-4.txt,1855-06-28-seq-4.txt,furnish good a3 couutrjr af fords room3 neat good order servant obedient ready wait friend,furnish good country af ford room neat good order servant obedient ready wait friend
331,3,342,500,1855-11-22-seq-4.txt,1855-06-21-seq-4.txt,furnish good a3 couutrjr af fords room3 neat good order servant obedient ready wait friend,befurnishe ih gond country af fords room reat ard good order servant obedient ready wait friend and
332,4,342,506,1855-11-22-seq-4.txt,1855-05-31-seq-4.txt,furnish good a3 couutrjr af fords room3 neat good order servant obedient ready wait friend,furnish good country af lord room neat good order servant obedient ready wait friend
333,4,342,513,1855-11-22-seq-4.txt,1855-07-05-seq-4.txt,furnish good a3 couutrjr af fords room3 neat good order servant obedient ready wait friend,furnish good country af fordsroom neat good order servant obedient ready wait friend
334,4,342,516,1855-11-22-seq-4.txt,1855-12-13-seq-4.txt,furnish good a3 couutrjr af fords room3 neat good order servant obedient ready wait friend,furnish good th country al ford room neat good order servant obedient ready wait friend nd
335,4,342,519,1855-11-22-seq-4.txt,1855-08-23-seq-4.txt,furnish good a3 couutrjr af fords room3 neat good order servant obedient ready wait friend,furnish good country af fords room neat good order servant obedient ready wait friend
336,4,342,559,1855-11-22-seq-4.txt,1855-10-04-seq-4.txt,furnish good a3 couutrjr af fords room3 neat good order servant obedient ready wait friend,furnish good country al ford room neat good order servant obedient ready wait friend
337,5,373,374,1851-12-02-seq-1.txt,1851-12-02-seq-1.txt,again r4 in 17 ye servant doflloi sin beingthen free sin ye become sertant,servant doflloi sin beingthen free sin ye become sertant ofrightepusnjess
338,4,391,437,1855-06-14-seq-4.txt,1855-04-12-seq-4.txt,furnish aa good country af ford rooma neat good order servant obedient ready wait friend,furnish good country af lords room neat good order servant obedient ready wait friend
339,4,391,455,1855-06-14-seq-4.txt,1855-03-08-seq-4.txt,furnish aa good country af ford rooma neat good order servant obedient ready wait friend,furnish good asthe country afc fords room neat good order servant obedient ready wait friend
340,4,391,473,1855-06-14-seq-4.txt,1856-01-10-seq-4.txt,furnish aa good country af ford rooma neat good order servant obedient ready wait friend,furnish a good country ford room neat good order servant obedient ready wait friend
341,3,391,483,1855-06-14-seq-4.txt,1855-12-27-seq-4.txt,furnish aa good country af ford rooma neat good order servant obedient ready wait friend,furnish wih good country af fords room neat good order servant obedient ready wait frieud
342,4,391,495,1855-06-14-seq-4.txt,1855-02-15-seq-4.txt,furnish aa good country af ford rooma neat good order servant obedient ready wait friend,furnish good country af fordsroom neat good order servant obedient ready wait friend
343,4,391,498,1855-06-14-seq-4.txt,1855-06-28-seq-4.txt,furnish aa good country af ford rooma neat good order servant obedient ready wait friend,furnish good country af ford room neat good order servant obedient ready wait friend
344,3,391,500,1855-06-14-seq-4.txt,1855-06-21-seq-4.txt,furnish aa good country af ford rooma neat good order servant obedient ready wait friend,befurnishe ih gond country af fords room reat ard good order servant obedient ready wait friend and
345,4,391,506,1855-06-14-seq-4.txt,1855-05-31-seq-4.txt,furnish aa good country af ford rooma neat good order servant obedient ready wait friend,furnish good country af lord room neat good order servant obedient ready wait friend
346,4,391,513,1855-06-14-seq-4.txt,1855-07-05-seq-4.txt,furnish aa good country af ford rooma neat good order servant obedient ready wait friend,furnish good country af fordsroom neat good order servant obedient ready wait friend
347,4,391,516,1855-06-14-seq-4.txt,1855-12-13-seq-4.txt,furnish aa good country af ford rooma neat good order servant obedient ready wait friend,furnish good th country al ford room neat good order servant obedient ready wait friend nd
348,4,391,519,1855-06-14-seq-4.txt,1855-08-23-seq-4.txt,furnish aa good country af ford rooma neat good order servant obedient ready wait friend,furnish good country af fords room neat good order servant obedient ready wait friend
349,4,391,559,1855-06-14-seq-4.txt,1855-10-04-seq-4.txt,furnish aa good country af ford rooma neat good order servant obedient ready wait friend,furnish good country al ford room neat good order servant obedient ready wait friend
350,5,437,455,1855-04-12-seq-4.txt,1855-03-08-seq-4.txt,furnish good country af lords room neat good order servant obedient ready wait friend,furnish good asthe country afc fords room neat good order servant obedient ready wait friend
351,5,437,473,1855-04-12-seq-4.txt,1856-01-10-seq-4.txt,furnish good country af lords room neat good order servant obedient ready wait friend,furnish a good country ford room neat good order servant obedient ready wait friend
352,4,437,483,1855-04-12-seq-4.txt,1855-12-27-seq-4.txt,furnish good country af lords room neat good order servant obedient ready wait friend,furnish wih good country af fords room neat good order servant obedient ready wait frieud
353,4,437,495,1855-04-12-seq-4.txt,1855-02-15-seq-4.txt,furnish good country af lords room neat good order servant obedient ready wait friend,furnish good country af fordsroom neat good order servant obedient ready wait friend
354,5,437,498,1855-04-12-seq-4.txt,1855-06-28-seq-4.txt,furnish good country af lords room neat good order servant obedient ready wait friend,furnish good country af ford room neat good order servant obedient ready wait friend
355,3,437,500,1855-04-12-seq-4.txt,1855-06-21-seq-4.txt,furnish good country af lords room neat good order servant obedient ready wait friend,befurnishe ih gond country af fords room reat ard good order servant obedient ready wait friend and
356,5,437,506,1855-04-12-seq-4.txt,1855-05-31-seq-4.txt,furnish good country af lords room neat good order servant obedient ready wait friend,furnish good country af lord room neat good order servant obedient ready wait friend
357,4,437,513,1855-04-12-seq-4.txt,1855-07-05-seq-4.txt,furnish good country af lords room neat good order servant obedient ready wait friend,furnish good country af fordsroom neat good order servant obedient ready wait friend
358,5,437,516,1855-04-12-seq-4.txt,1855-12-13-seq-4.txt,furnish good country af lords room neat good order servant obedient ready wait friend,furnish good th country al ford room neat good order servant obedient ready wait friend nd
359,5,437,519,1855-04-12-seq-4.txt,1855-08-23-seq-4.txt,furnish good country af lords room neat good order servant obedient ready wait friend,furnish good country af fords room neat good order servant obedient ready wait friend
360,5,437,559,1855-04-12-seq-4.txt,1855-10-04-seq-4.txt,furnish good country af lords room neat good order servant obedient ready wait friend,furnish good country al ford room neat good order servant obedient ready wait friend
361,5,455,473,1855-03-08-seq-4.txt,1856-01-10-seq-4.txt,furnish good asthe country afc fords room neat good order servant obedient ready wait friend,furnish a good country ford room neat good order servant obedient ready wait friend
362,5,455,483,1855-03-08-seq-4.txt,1855-12-27-seq-4.txt,furnish good asthe country afc fords room neat good order servant obedient ready wait friend,furnish wih good country af fords room neat good order servant obedient ready wait frieud
363,4,455,495,1855-03-08-seq-4.txt,1855-02-15-seq-4.txt,furnish good asthe country afc fords room neat good order servant obedient ready wait friend,furnish good country af fordsroom neat good order servant obedient ready wait friend
364,5,455,498,1855-03-08-seq-4.txt,1855-06-28-seq-4.txt,furnish good asthe country afc fords room neat good order servant obedient ready wait friend,furnish good country af ford room neat good order servant obedient ready wait friend
365,3,455,500,1855-03-08-seq-4.txt,1855-06-21-seq-4.txt,furnish good asthe country afc fords room neat good order servant obedient ready wait friend,befurnishe ih gond country af fords room reat ard good order servant obedient ready wait friend and
366,5,455,506,1855-03-08-seq-4.txt,1855-05-31-seq-4.txt,furnish good asthe country afc fords room neat good order servant obedient ready wait friend,furnish good country af lord room neat good order servant obedient ready wait friend
367,4,455,513,1855-03-08-seq-4.txt,1855-07-05-seq-4.txt,furnish good asthe country afc fords room neat good order servant obedient ready wait friend,furnish good country af fordsroom neat good order servant obedient ready wait friend
368,5,455,516,1855-03-08-seq-4.txt,1855-12-13-seq-4.txt,furnish good asthe country afc fords room neat good order servant obedient ready wait friend,furnish good th country al ford room neat good order servant obedient ready wait friend nd
369,6,455,519,1855-03-08-seq-4.txt,1855-08-23-seq-4.txt,furnish good asthe country afc fords room neat good order servant obedient ready wait friend,furnish good country af fords room neat good order servant obedient ready wait friend
370,3,455,538,1855-03-08-seq-4.txt,1855-04-19-seq-4.txt,furnish good asthe country afc fords room neat good order servant obedient ready wait friend,furnish good country af fords room neat good order servant obedient readr wait ffienda
371,5,455,559,1855-03-08-seq-4.txt,1855-10-04-seq-4.txt,furnish good asthe country afc fords room neat good order servant obedient ready wait friend,furnish good country al ford room neat good order servant obedient ready wait friend
372,3,456,507,1855-03-08-seq-4.txt,1855-05-31-seq-4.txt,advance price pro vision servant hire house rent ffcv I nm rnmnollph tn iiiimpa nn mv,advance price pro vision servant hire house ant a t 11 1
373,4,473,483,1856-01-10-seq-4.txt,1855-12-27-seq-4.txt,furnish a good country ford room neat good order servant obedient ready wait friend,furnish wih good country af fords room neat good order servant obedient ready wait frieud
374,4,473,495,1856-01-10-seq-4.txt,1855-02-15-seq-4.txt,furnish a good country ford room neat good order servant obedient ready wait friend,furnish good country af fordsroom neat good order servant obedient ready wait friend
375,6,473,498,1856-01-10-seq-4.txt,1855-06-28-seq-4.txt,furnish a good country ford room neat good order servant obedient ready wait friend,furnish good country af ford room neat good order servant obedient ready wait friend
376,3,473,500,1856-01-10-seq-4.txt,1855-06-21-seq-4.txt,furnish a good country ford room neat good order servant obedient ready wait friend,befurnishe ih gond country af fords room reat ard good order servant obedient ready wait friend and
377,5,473,506,1856-01-10-seq-4.txt,1855-05-31-seq-4.txt,furnish a good country ford room neat good order servant obedient ready wait friend,furnish good country af lord room neat good order servant obedient ready wait friend
378,4,473,513,1856-01-10-seq-4.txt,1855-07-05-seq-4.txt,furnish a good country ford room neat good order servant obedient ready wait friend,furnish good country af fordsroom neat good order servant obedient ready wait friend
379,6,473,516,1856-01-10-seq-4.txt,1855-12-13-seq-4.txt,furnish a good country ford room neat good order servant obedient ready wait friend,furnish good th country al ford room neat good order servant obedient ready wait friend nd
380,5,473,519,1856-01-10-seq-4.txt,1855-08-23-seq-4.txt,furnish a good country ford room neat good order servant obedient ready wait friend,furnish good country af fords room neat good order servant obedient ready wait friend
381,6,473,559,1856-01-10-seq-4.txt,1855-10-04-seq-4.txt,furnish a good country ford room neat good order servant obedient ready wait friend,furnish good country al ford room neat good order servant obedient ready wait friend
382,3,483,495,1855-12-27-seq-4.txt,1855-02-15-seq-4.txt,furnish wih good country af fords room neat good order servant obedient ready wait frieud,furnish good country af fordsroom neat good order servant obedient ready wait friend
383,4,483,498,1855-12-27-seq-4.txt,1855-06-28-seq-4.txt,furnish wih good country af fords room neat good order servant obedient ready wait frieud,furnish good country af ford room neat good order servant obedient ready wait friend
384,4,483,506,1855-12-27-seq-4.txt,1855-05-31-seq-4.txt,furnish wih good country af fords room neat good order servant obedient ready wait frieud,furnish good country af lord room neat good order servant obedient ready wait friend
385,3,483,513,1855-12-27-seq-4.txt,1855-07-05-seq-4.txt,furnish wih good country af fords room neat good order servant obedient ready wait frieud,furnish good country af fordsroom neat good order servant obedient ready wait friend
386,4,483,516,1855-12-27-seq-4.txt,1855-12-13-seq-4.txt,furnish wih good country af fords room neat good order servant obedient ready wait frieud,furnish good th country al ford room neat good order servant obedient ready wait friend nd
387,8,483,519,1855-12-27-seq-4.txt,1855-08-23-seq-4.txt,furnish wih good country af fords room neat good order servant obedient ready wait frieud,furnish good country af fords room neat good order servant obedient ready wait friend
388,6,483,538,1855-12-27-seq-4.txt,1855-04-19-seq-4.txt,furnish wih good country af fords room neat good order servant obedient ready wait frieud,furnish good country af fords room neat good order servant obedient readr wait ffienda
389,3,483,550,1855-12-27-seq-4.txt,1856-01-31-seq-4.txt,furnish wih good country af fords room neat good order servant obedient ready wait frieud,furnish good thocountry af fords room neat good order servant clidiont readv wait friend
390,4,483,559,1855-12-27-seq-4.txt,1855-10-04-seq-4.txt,furnish wih good country af fords room neat good order servant obedient ready wait frieud,furnish good country al ford room neat good order servant obedient ready wait friend
391,5,489,490,1853-12-01-seq-1.txt,1853-12-01-seq-1.txt,wile j   j as   servant then let mc tond servant little crea,as   servant then let mc tond servant little crea ture jso dear I precious
392,4,495,498,1855-02-15-seq-4.txt,1855-06-28-seq-4.txt,furnish good country af fordsroom neat good order servant obedient ready wait friend,furnish good country af ford room neat good order servant obedient ready wait friend
393,3,495,500,1855-02-15-seq-4.txt,1855-06-21-seq-4.txt,furnish good country af fordsroom neat good order servant obedient ready wait friend,befurnishe ih gond country af fords room reat ard good order servant obedient ready wait friend and
394,4,495,506,1855-02-15-seq-4.txt,1855-05-31-seq-4.txt,furnish good country af fordsroom neat good order servant obedient ready wait friend,furnish good country af lord room neat good order servant obedient ready wait friend
395,9,495,513,1855-02-15-seq-4.txt,1855-07-05-seq-4.txt,furnish good country af fordsroom neat good order servant obedient ready wait friend,furnish good country af fordsroom neat good order servant obedient ready wait friend
396,4,495,516,1855-02-15-seq-4.txt,1855-12-13-seq-4.txt,furnish good country af fordsroom neat good order servant obedient ready wait friend,furnish good th country al ford room neat good order servant obedient ready wait friend nd
397,4,495,519,1855-02-15-seq-4.txt,1855-08-23-seq-4.txt,furnish good country af fordsroom neat good order servant obedient ready wait friend,furnish good country af fords room neat good order servant obedient ready wait friend
398,4,495,559,1855-02-15-seq-4.txt,1855-10-04-seq-4.txt,furnish good country af fordsroom neat good order servant obedient ready wait friend,furnish good country al ford room neat good order servant obedient ready wait friend
399,3,498,500,1855-06-28-seq-4.txt,1855-06-21-seq-4.txt,furnish good country af ford room neat good order servant obedient ready wait friend,befurnishe ih gond country af fords room reat ard good order servant obedient ready wait friend and
400,5,498,506,1855-06-28-seq-4.txt,1855-05-31-seq-4.txt,furnish good country af ford room neat good order servant obedient ready wait friend,furnish good country af lord room neat good order servant obedient ready wait friend
401,4,498,513,1855-06-28-seq-4.txt,1855-07-05-seq-4.txt,furnish good country af ford room neat good order servant obedient ready wait friend,furnish good country af fordsroom neat good order servant obedient ready wait friend
402,6,498,516,1855-06-28-seq-4.txt,1855-12-13-seq-4.txt,furnish good country af ford room neat good order servant obedient ready wait friend,furnish good th country al ford room neat good order servant obedient ready wait friend nd
403,5,498,519,1855-06-28-seq-4.txt,1855-08-23-seq-4.txt,furnish good country af ford room neat good order servant obedient ready wait friend,furnish good country af fords room neat good order servant obedient ready wait friend
404,6,498,559,1855-06-28-seq-4.txt,1855-10-04-seq-4.txt,furnish good country af ford room neat good order servant obedient ready wait friend,furnish good country al ford room neat good order servant obedient ready wait friend
405,3,500,506,1855-06-21-seq-4.txt,1855-05-31-seq-4.txt,befurnishe ih gond country af fords room reat ard good order servant obedient ready wait friend and,furnish good country af lord room neat good order servant obedient ready wait friend
406,3,500,513,1855-06-21-seq-4.txt,1855-07-05-seq-4.txt,befurnishe ih gond country af fords room reat ard good order servant obedient ready wait friend and,furnish good country af fordsroom neat good order servant obedient ready wait friend
407,3,500,516,1855-06-21-seq-4.txt,1855-12-13-seq-4.txt,befurnishe ih gond country af fords room reat ard good order servant obedient ready wait friend and,furnish good th country al ford room neat good order servant obedient ready wait friend nd
408,3,500,519,1855-06-21-seq-4.txt,1855-08-23-seq-4.txt,befurnishe ih gond country af fords room reat ard good order servant obedient ready wait friend and,furnish good country af fords room neat good order servant obedient ready wait friend
409,3,500,559,1855-06-21-seq-4.txt,1855-10-04-seq-4.txt,befurnishe ih gond country af fords room reat ard good order servant obedient ready wait friend and,furnish good country al ford room neat good order servant obedient ready wait friend
410,4,506,513,1855-05-31-seq-4.txt,1855-07-05-seq-4.txt,furnish good country af lord room neat good order servant obedient ready wait friend,furnish good country af fordsroom neat good order servant obedient ready wait friend
411,5,506,516,1855-05-31-seq-4.txt,1855-12-13-seq-4.txt,furnish good country af lord room neat good order servant obedient ready wait friend,furnish good th country al ford room neat good order servant obedient ready wait friend nd
412,5,506,519,1855-05-31-seq-4.txt,1855-08-23-seq-4.txt,furnish good country af lord room neat good order servant obedient ready wait friend,furnish good country af fords room neat good order servant obedient ready wait friend
413,5,506,559,1855-05-31-seq-4.txt,1855-10-04-seq-4.txt,furnish good country af lord room neat good order servant obedient ready wait friend,furnish good country al ford room neat good order servant obedient ready wait friend
414,4,513,516,1855-07-05-seq-4.txt,1855-12-13-seq-4.txt,furnish good country af fordsroom neat good order servant obedient ready wait friend,furnish good th country al ford room neat good order servant obedient ready wait friend nd
415,4,513,519,1855-07-05-seq-4.txt,1855-08-23-seq-4.txt,furnish good country af fordsroom neat good order servant obedient ready wait friend,furnish good country af fords room neat good order servant obedient ready wait friend
416,4,513,559,1855-07-05-seq-4.txt,1855-10-04-seq-4.txt,furnish good country af fordsroom neat good order servant obedient ready wait friend,furnish good country al ford room neat good order servant obedient ready wait friend
417,5,516,519,1855-12-13-seq-4.txt,1855-08-23-seq-4.txt,furnish good th country al ford room neat good order servant obedient ready wait friend nd,furnish good country af fords room neat good order servant obedient ready wait friend
418,8,516,559,1855-12-13-seq-4.txt,1855-10-04-seq-4.txt,furnish good th country al ford room neat good order servant obedient ready wait friend nd,furnish good country al ford room neat good order servant obedient ready wait friend
419,7,519,538,1855-08-23-seq-4.txt,1855-04-19-seq-4.txt,furnish good country af fords room neat good order servant obedient ready wait friend,furnish good country af fords room neat good order servant obedient readr wait ffienda
420,3,519,550,1855-08-23-seq-4.txt,1856-01-31-seq-4.txt,furnish good country af fords room neat good order servant obedient ready wait friend,furnish good thocountry af fords room neat good order servant clidiont readv wait friend
421,5,519,559,1855-08-23-seq-4.txt,1855-10-04-seq-4.txt,furnish good country af fords room neat good order servant obedient ready wait friend,furnish good country al ford room neat good order servant obedient ready wait friend
422,3,529,530,1858-05-27-seq-1.txt,1858-05-27-seq-1.txt,anward last peter find room permit   servant depart peuce the servant,room permit   servant depart peuce the servant ever uttle find hiranlf
423,3,538,550,1855-04-19-seq-4.txt,1856-01-31-seq-4.txt,furnish good country af fords room neat good order servant obedient readr wait ffienda,furnish good thocountry af fords room neat good order servant clidiont readv wait friend
